Source,Target,Weight,Max_Weight,Edge_Count,Avg_Text_Similarity,Avg_Time_Score,Min_Time_Delta_Seconds,Edge_Types,Dominant_RT_Source,Query_Context,Example_Tweet_1,Example_Tweet_2
dwptr27963469,mitchell_j70489,0.962202593738605,0.962202593738605,1,0.9255595207214355,0.9988456667557744,1.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
mgvfh22627273,mitchell_j70489,0.962202593738605,0.962202593738605,1,0.9255595207214355,0.9988456667557744,1.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
mitchell_j70489,pdova59911948,0.962202593738605,0.962202593738605,1,0.9255595207214355,0.9988456667557744,1.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
HermantoRaafi,kabildjafar,0.9616989699065491,0.9616989699065491,1,1.0,0.9233979398130983,69.0,retweet,MissKoral,anies,Dibawah guyuran rintik hujan_ Alhamdulillah kita semua masih punya semangat JL. Margonda raya Depok 4 januari 2024_ *IKReAn*( Inter Koneksi Relawan Anies ) _ *Salam perubahan* #...,Dibawah guyuran rintik hujan_ Alhamdulillah kita semua masih punya semangat JL. Margonda raya Depok 4 januari 2024_ *IKReAn*( Inter Koneksi Relawan Anies ) _ *Salam perubahan* #...
acelb65682227,mitchell_j70489,0.9616260933591114,0.9616260933591114,1,0.9255595207214355,0.9976926659967874,2.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
chandter4855,pyjqc75492586,0.9616260933591114,0.9616260933591114,1,0.9255595207214355,0.9976926659967874,2.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
mitchell_j70489,nflqh7985381,0.9616260933591114,0.9616260933591114,1,0.9255595207214355,0.9976926659967874,2.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
HalimWajib98317,official36376,0.9611660154367613,0.9611660154367613,1,1.0,0.9223320308735226,70.0,retweet,icikiwir_08,ganjar,Jika Kalah di putaran pertama? Puan akan bawa gerbong PDIP ke 02 dengan maksud Agar Prananda tidak bawa Gerbong PDIP ke Paslon 01 Semua ini disebabkan oleh karena ulah Ganjar se...,Jika Kalah di putaran pertama? Puan akan bawa gerbong PDIP ke 02 dengan maksud Agar Prananda tidak bawa Gerbong PDIP ke Paslon 01 Semua ini disebabkan oleh karena ulah Ganjar se...
MesaAlfarizi,rakpirink,0.9611660154367613,0.9611660154367613,1,1.0,0.9223320308735226,70.0,retweet,GeiszChalifah,anies,Anies Baswedan dan Warganya. Anies janjikan integrasi transportasi publik di JKT. Lalu dia tunaikan janjinya. Saat Jak Lingko diluncurkan. Dia kemudikan sendiri mengangkut penum...,Anies Baswedan dan Warganya. Anies janjikan integrasi transportasi publik di JKT. Lalu dia tunaikan janjinya. Saat Jak Lingko diluncurkan. Dia kemudikan sendiri mengangkut penum...
mitchell_j70489,swxim19235745,0.9610502584531713,0.9610502584531713,1,0.9255595207214355,0.9965409961849071,3.0,semantic,,ganjar,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...
BusthomT,agusabah1980,0.9606336761740355,0.9606336761740355,1,1.0,0.921267352348071,71.0,retweet,zizuambis,anies,"Attention, HELP RTâ¼ï¸ Hai semuaa! Jadi rencananya kita akan mengadakan acara cupsleeve pak Anies dan nobar debat capres sebagai bentuk dukungan terhadap pak anies! semuanya o...","Attention, HELP RTâ¼ï¸ Hai semuaa! Jadi rencananya kita akan mengadakan acara cupsleeve pak Anies dan nobar debat capres sebagai bentuk dukungan terhadap pak anies! semuanya o..."
HendrikPlafon,irwanset_irwan,0.9606336761740355,0.9606336761740355,1,1.0,0.921267352348071,71.0,retweet,Yurissa_Samosir,prabowo,"Kemarin Viral Satpol-PP secara Terang-terangan Mendukung Prabowo -Gibran, dan Moeldoko bilang Satpol-PP Tidak Melanggar Etik,...Begini Tanggapan Cak Imin Mengenai Satpol-PP Duku...","Kemarin Viral Satpol-PP secara Terang-terangan Mendukung Prabowo -Gibran, dan Moeldoko bilang Satpol-PP Tidak Melanggar Etik,...Begini Tanggapan Cak Imin Mengenai Satpol-PP Duku..."
bawerman68390,dwptr27963469,0.9604750882526063,0.9604750882526063,1,0.9255595207214355,0.9953906557837772,4.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
bawerman68390,mgvfh22627273,0.9604750882526063,0.9604750882526063,1,0.9255595207214355,0.9953906557837772,4.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
bawerman68390,pdova59911948,0.9604750882526063,0.9604750882526063,1,0.9255595207214355,0.9953906557837772,4.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
__sunbeamssi,planmroni1223,0.960101951408218,0.960101951408218,1,1.0,0.9202039028164359,72.0,retweet,Yurissa_Samosir,anies,Catatan ini Buat Pendukung Wowo Kalau Pak ANIES Tidak Pernah Meminta Jadi Gurbernur... Lanjutan Vidio ini ada di kolom komentar,Catatan ini Buat Pendukung Wowo Kalau Pak ANIES Tidak Pernah Meminta Jadi Gurbernur... Lanjutan Vidio ini ada di kolom komentar
EBarringto16155,swxim19235745,0.959900581990125,0.959900581990125,1,0.9255595207214355,0.9942416432588143,5.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
acelb65682227,bawerman68390,0.959900581990125,0.959900581990125,1,0.9255595207214355,0.9942416432588143,5.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
bawerman68390,nflqh7985381,0.959900581990125,0.959900581990125,1,0.9255595207214355,0.9942416432588143,5.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
AkuPuny61743405,SubhanDanil,0.9595708404299743,0.9595708404299743,1,1.0,0.9191416808599486,73.0,retweet,ethadisaputra,prabowo,"Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...","Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b..."
bawerman68390,pyjqc75492586,0.9593267388993213,0.9593267388993213,1,0.9255595207214355,0.993093957077207,6.0,semantic,,ganjar,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...
Abaaah,taufan_hik27380,0.9590403425307893,0.9590403425307893,1,1.0,0.9180806850615786,74.0,retweet,CNNIndonesia,prabowo,Survei SMRC: Mayoritas Responden NU-Muhammadiyah Pilih Prabowo-Gibran,Survei SMRC: Mayoritas Responden NU-Muhammadiyah Pilih Prabowo-Gibran
chandter4855,swxim19235745,0.9581810391715466,0.9581810391715466,1,0.9255595207214355,0.9908025576216578,8.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
EBarringto16155,dwptr27963469,0.9576091810061834,0.9576091810061834,1,0.9255595207214355,0.9896588412909313,9.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
EBarringto16155,mgvfh22627273,0.9576091810061834,0.9576091810061834,1,0.9255595207214355,0.9896588412909313,9.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
EBarringto16155,pdova59911948,0.9576091810061834,0.9576091810061834,1,0.9255595207214355,0.9896588412909313,9.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
mitchell_j70489,pyjqc75492586,0.9576091810061834,0.9576091810061834,1,0.9255595207214355,0.9896588412909313,9.0,semantic,,ganjar,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...
D_Kusnandar,irwanset_irwan,0.9574525202346937,0.9574525202346937,1,1.0,0.9149050404693875,77.0,retweet,BangPino__,anies,Kreatif banget... Jadi berasa makin gagah jadi pendukung Abah Anies dan Gus Imin. Abah Anies Siap menghukum para koruptor negeri ini...!!! #AMINAjaDulu #AniesMuhaimin2024,Kreatif banget... Jadi berasa makin gagah jadi pendukung Abah Anies dan Gus Imin. Abah Anies Siap menghukum para koruptor negeri ini...!!! #AMINAjaDulu #AniesMuhaimin2024
EBarringto16155,acelb65682227,0.9570379829557114,0.9570379829557114,1,0.9255595207214355,0.9885164451899874,10.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
EBarringto16155,nflqh7985381,0.9570379829557114,0.9570379829557114,1,0.9255595207214355,0.9885164451899874,10.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
hufflepuffyty,sukiicathflh_,0.956924467582932,0.956924467582932,1,1.0,0.9138489351658641,78.0,retweet,imanlagi,anies,"Hi, bro. Makasih banget buat thread-nya. Kalau bro besok bisa datang ke tennis indoor jam 6an, gue usahakan antarkan untuk nanya langsung sama Pak Anies ð","Hi, bro. Makasih banget buat thread-nya. Kalau bro besok bisa datang ke tennis indoor jam 6an, gue usahakan antarkan untuk nanya langsung sama Pak Anies ð"
Anuanu55159927,Nona_Nia23,0.9563970244799009,0.9563970244799009,1,1.0,0.9127940489598019,79.0,retweet,AnKiiim_,prabowo,âBentrok antara warga dengan pendukung Prabowo-Gibran di Sleman mengakibatkan dua warga mengalami lukaÂ² dan satu warga meninggal duniaâ Pendukung dan yg didukung sama kelak...,âBentrok antara warga dengan pendukung Prabowo-Gibran di Sleman mengakibatkan dua warga mengalami lukaÂ² dan satu warga meninggal duniaâ Pendukung dan yg didukung sama kelak...
EinsElfre170845,WIRO_loro12,0.9563970244799009,0.9563970244799009,1,1.0,0.9127940489598019,79.0,retweet,yusing,anies,"Mas @SumitroYoel sy juga china kristen. Bukan warga jkt. Tp ikut mengikuti keramaian polarisasi ini. Sy temukan hingga kini, hoax2 thd Pak @aniesbaswedan mis tuduhan korupsi ang...","Mas @SumitroYoel sy juga china kristen. Bukan warga jkt. Tp ikut mengikuti keramaian polarisasi ini. Sy temukan hingga kini, hoax2 thd Pak @aniesbaswedan mis tuduhan korupsi ang..."
chandter4855,dwptr27963469,0.9558975641523506,0.9558975641523506,1,0.9255595207214355,0.9862356075832657,12.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
chandter4855,mgvfh22627273,0.9558975641523506,0.9558975641523506,1,0.9255595207214355,0.9862356075832657,12.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
chandter4855,pdova59911948,0.9558975641523506,0.9558975641523506,1,0.9255595207214355,0.9862356075832657,12.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
DCpapah,DwiHoip,0.9558701902219782,0.9558701902219782,1,1.0,0.9117403804439562,80.0,retweet,Yurissa_Samosir,anies,Catatan ini Buat Pendukung Wowo Kalau Pak ANIES Tidak Pernah Meminta Jadi Gurbernur... Lanjutan Vidio ini ada di kolom komentar,Catatan ini Buat Pendukung Wowo Kalau Pak ANIES Tidak Pernah Meminta Jadi Gurbernur... Lanjutan Vidio ini ada di kolom komentar
4lup8uyob04,JoshuaCeeAplaon,0.955849096233417,0.955849096233417,1,0.9128525257110596,0.9988456667557744,1.0,semantic,,ganjar,"Februari 2024, gue udah count down buat Pesta demokrasi indonesia, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranowoPiliha...","Februari 2024, gue udah count down buat Indonesian presidential election, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranow..."
acelb65682227,chandter4855,0.9553283418781143,0.9553283418781143,1,0.9255595207214355,0.9850971630347931,13.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
chandter4855,nflqh7985381,0.9553283418781143,0.9553283418781143,1,0.9255595207214355,0.9850971630347931,13.0,semantic,,ganjar,Capres Ganjar Pranowo yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahteraan ...,Ganjar Pranowo Mahfud MD yakin bahwa penempatan psikolog di puskesmas sebagai bagian dari sistem kesehatan nasional akan memberikan dampak positif dalam meningkatkan kesejahtera...
0jixwmigjg5,JoshuaCeeAplaon,0.9541215907474183,0.9541215907474183,1,0.9128525257110596,0.9953906557837772,4.0,semantic,,ganjar,"Februari 2024, gue udah count down buat Indonesian presidential election, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranow...","Februari 2024, gue udah count down buat Pesta demokrasi indonesia, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranowoPiliha..."
HidayatPasie,MasHanifAbdul,0.95376892759733,0.95376892759733,1,1.0,0.90753785519466,84.0,retweet,tomlembong,anies,"Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahka...","Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahka..."
hannona1982,leyarose19,0.9527700655212628,0.9527700655212628,1,0.9594713449478149,0.9460687860947106,48.0,semantic,,ganjar,"ð¦ Â Â Â Biarkan RAKYAT memilih dan menilai untuk ""PERUBAHAN"" AjaDuluÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Perempuan Maju","Biarkan RAKYAT memilih dan menilai untuk ""PERUBAHAN"" AjaDuluÂ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 KTP Sakti"
bambang62849026,p_widyanto,0.9527219311210833,0.9527219311210833,1,1.0,0.9054438622421667,86.0,retweet,tomlembong,anies,"Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahka...","Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahka..."
JoshuaCeeAplaon,ansdrewsherman4,0.9524000607094865,0.9524000607094865,1,0.9128525257110596,0.9919475957079132,7.0,semantic,,ganjar,"Februari 2024, gue udah count down buat Pesta demokrasi indonesia, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranowoPiliha...","Februari 2024, gue udah count down buat Indonesian presidential election, guys! Yuk, sama-sama kita hitung mundur buat memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranow..."
ekasusanpo,fifiekawatiwx,0.9521993391456003,0.9521993391456003,1,1.0,0.9043986782912005,87.0,retweet,Melihat_Indo,ganjar,"Pak @ganjarpranowo menjawab permasalahan tentang kurang meratanya pembagian pupuk di tanah air. Di Jateng beberapa upaya dilakukannya untuk mengatasi kelangkaan pupuk,dengan men...","Pak @ganjarpranowo menjawab permasalahan tentang kurang meratanya pembagian pupuk di tanah air. Di Jateng beberapa upaya dilakukannya untuk mengatasi kelangkaan pupuk,dengan men..."
hufflepuffyty,marsdilaww,0.9516773504154076,0.9516773504154076,1,1.0,0.9033547008308151,88.0,retweet,imanlagi,anies,"Hi, bro. Makasih banget buat thread-nya. Kalau bro besok bisa datang ke tennis indoor jam 6an, gue usahakan antarkan untuk nanya langsung sama Pak Anies ð","Hi, bro. Makasih banget buat thread-nya. Kalau bro besok bisa datang ke tennis indoor jam 6an, gue usahakan antarkan untuk nanya langsung sama Pak Anies ð"
bungdree,debyares,0.9511559642341594,0.9511559642341594,1,1.0,0.9023119284683186,89.0,retweet,Boediantar4,anies,Yg memulai politik identitas Ahok tapi yg disalahkan Anies... Cukuplah video ini sebagai bukti #AMINAjaDulu #AniesMuhaimin2024,Yg memulai politik identitas Ahok tapi yg disalahkan Anies... Cukuplah video ini sebagai bukti #AMINAjaDulu #AniesMuhaimin2024
GururajgoudarP1,HarishP07794662,0.9509746672257207,0.9509746672257207,1,0.907707691192627,0.9942416432588143,5.0,semantic,,ganjar,"Ganjar Pranowo dan Mahfud MD, duo yang akan membawa senyuman di dunia politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani","Ganjar Pranowo dan Mahfud MD, duo yang bisa membawa keceriaan ke panggung politik Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Buruh Naik Kelas"
ADF____,IhsanKasyaf,0.9506351799063131,0.9506351799063131,1,1.0,0.9012703598126263,90.0,retweet,didienAZHAR,prabowo,"Faisal Basri, Peneliti Indef Ajak Masyarakat Bersatu Kalahkan Prabowo-Gibran! Jika Tidak, Ekonomi Akan Hancur ð©ðµð¸ð½","Faisal Basri, Peneliti Indef Ajak Masyarakat Bersatu Kalahkan Prabowo-Gibran! Jika Tidak, Ekonomi Akan Hancur ð©ðµð¸ð½"
AbdeeDenny,Pribumituan,0.9501149967371296,0.9501149967371296,1,1.0,0.9002299934742592,91.0,retweet,sutanmangara,anies,"Disini Plusnya Anies, Ia Serius Menantang Sesuai Aturan, ia tak melihat siapa pun yang ada didepan nya, jika tak sesuai aturan, maka ketegasan anies akan dirasakan nya. Maka ber...","Disini Plusnya Anies, Ia Serius Menantang Sesuai Aturan, ia tak melihat siapa pun yang ada didepan nya, jika tak sesuai aturan, maka ketegasan anies akan dirasakan nya. Maka ber..."
MasHanifAbdul,kshafa82,0.9495954140326714,0.9495954140326714,1,1.0,0.8991908280653429,92.0,retweet,tomlembong,anies,"Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahka...","Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahka..."
Swarnad71915084,rusmana58,0.9495954140326714,0.9495954140326714,1,1.0,0.8991908280653429,92.0,retweet,ethadisaputra,prabowo,"Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...","Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b..."
laridha639,marhaen15me,0.9490764310998021,0.9490764310998021,1,1.0,0.8981528621996042,93.0,retweet,AbrSamad,prabowo,"Pakar Komunikasi Politik, Hendri Satrio buka rahasia manuver Jokowi menangkan Prabowo-Gibran. Selengkapnya di youtube Abraham Samad SPEAK UP Jangan lupa subscribe, comment,Â lik...","Pakar Komunikasi Politik, Hendri Satrio buka rahasia manuver Jokowi menangkan Prabowo-Gibran. Selengkapnya di youtube Abraham Samad SPEAK UP Jangan lupa subscribe, comment,Â lik..."
Gmonoona165,Soldierboy67,0.948423445224762,0.948423445224762,1,0.8968468904495239,1.0,0.0,semantic,,ganjar,"Terimakasih Ganjar Pranowo Mahfud MD. 35% kredit perbankan buat koperasi dan UMKM, langkah besar untuk pengusaha kecil. Mari bersama majukan Indonesia.#GanjarMahfudRebound #Ganj...",Terimakasih. Ganjar Pranowo Mahfud MD persembahkan 35% kredit perbankan untuk koperasi dan UMKM. Langkah besar menuju kesejahteraan bersama.#GanjarMahfudRebound #GanjarPranowoPi...
Gmonoona165,macoy98,0.948423445224762,0.948423445224762,1,0.8968468904495239,1.0,0.0,semantic,,ganjar,"Terimakasih Ganjar Pranowo Mahfud MD. 35% kredit perbankan buat koperasi dan UMKM, langkah besar untuk pengusaha kecil. Mari bersama majukan Indonesia.#GanjarMahfudRebound #Ganj...",Terimakasih. Ganjar Pranowo Mahfud MD persembahkan 35% kredit perbankan untuk koperasi dan UMKM. Langkah besar menuju kesejahteraan bersama.#GanjarMahfudRebound #GanjarPranowoPi...
05564v09317a,AlbiPutz75864,0.948198139667511,0.948198139667511,1,0.896396279335022,1.0,0.0,semantic,,ganjar,"Berkah baru. Ganjar Pranowo Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Sukses selalu, para pebisnis kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat ...","Wow. Ganjar Pranowo Mahfud MD bikin gebrakan, 35% kredit perbankan buat koperasi dan UMKM. Sinyal positif buat pengusaha kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK"
